file,n1,n2,ratio,1/ratio,shape,area,per
square_0.9_6_con_1.bmp, 6, 7, 0.9, 1.11, square, [18360], [1286]
square_0.9_7_con_1.bmp, 6, 7, 0.9, 1.11, square, [18360], [1400]
square_0.9_6_con_2.bmp, 6, 7, 0.9, 1.11, square, [18360], [1250]
square_0.9_7_con_2.bmp, 6, 7, 0.9, 1.11, square, [18360], [1348]
square_0.9_6_con_3.bmp, 6, 7, 0.9, 1.11, square, [18360], [1282]
square_0.9_7_con_3.bmp, 6, 7, 0.9, 1.11, square, [18360], [1389]
square_0.9_6_con_4.bmp, 6, 7, 0.9, 1.11, square, [18360], [1275]
square_0.9_7_con_4.bmp, 6, 7, 0.9, 1.11, square, [18360], [1393]
square_0.9_7_con_1.bmp, 7, 8, 0.9, 1.11, square, [18360], [1393]
square_0.9_8_con_1.bmp, 7, 8, 0.9, 1.11, square, [18360], [1458]
square_0.9_7_con_2.bmp, 7, 8, 0.9, 1.11, square, [18360], [1374]
square_0.9_8_con_2.bmp, 7, 8, 0.9, 1.11, square, [18360], [1468]
square_0.9_7_con_3.bmp, 7, 8, 0.9, 1.11, square, [18360], [1377]
square_0.9_8_con_3.bmp, 7, 8, 0.9, 1.11, square, [18360], [1476]
square_0.9_7_con_4.bmp, 7, 8, 0.9, 1.11, square, [18360], [1365]
square_0.9_8_con_4.bmp, 7, 8, 0.9, 1.11, square, [18360], [1483]
square_0.9_8_con_1.bmp, 8, 9, 0.9, 1.11, square, [18360], [1490]
square_0.9_9_con_1.bmp, 8, 9, 0.9, 1.11, square, [18360], [1559]
square_0.9_8_con_2.bmp, 8, 9, 0.9, 1.11, square, [18360], [1457]
square_0.9_9_con_2.bmp, 8, 9, 0.9, 1.11, square, [18360], [1573]
square_0.9_8_con_3.bmp, 8, 9, 0.9, 1.11, square, [18360], [1472]
square_0.9_9_con_3.bmp, 8, 9, 0.9, 1.11, square, [18360], [1555]
square_0.9_8_con_4.bmp, 8, 9, 0.9, 1.11, square, [18360], [1445]
square_0.9_9_con_4.bmp, 8, 9, 0.9, 1.11, square, [18360], [1572]
square_0.9_9_con_1.bmp, 9, 10, 0.9, 1.11, square, [18360], [1579]
square_0.9_10_con_1.bmp, 9, 10, 0.9, 1.11, square, [18360], [1638]
square_0.9_9_con_2.bmp, 9, 10, 0.9, 1.11, square, [18360], [1564]
square_0.9_10_con_2.bmp, 9, 10, 0.9, 1.11, square, [18360], [1655]
square_0.9_9_con_3.bmp, 9, 10, 0.9, 1.11, square, [18360], [1521]
square_0.9_10_con_3.bmp, 9, 10, 0.9, 1.11, square, [18360], [1657]
square_0.9_9_con_4.bmp, 9, 10, 0.9, 1.11, square, [18360], [1582]
square_0.9_10_con_4.bmp, 9, 10, 0.9, 1.11, square, [18360], [1655]
square_0.9_10_con_1.bmp, 10, 11, 0.9, 1.11, square, [18360], [1676]
square_0.9_11_con_1.bmp, 10, 11, 0.9, 1.11, square, [18360], [1718]
square_0.9_10_con_2.bmp, 10, 11, 0.9, 1.11, square, [18360], [1630]
square_0.9_11_con_2.bmp, 10, 11, 0.9, 1.11, square, [18360], [1705]
square_0.9_10_con_3.bmp, 10, 11, 0.9, 1.11, square, [18360], [1669]
square_0.9_11_con_3.bmp, 10, 11, 0.9, 1.11, square, [18360], [1691]
square_0.9_10_con_4.bmp, 10, 11, 0.9, 1.11, square, [18360], [1632]
square_0.9_11_con_4.bmp, 10, 11, 0.9, 1.11, square, [18360], [1752]
square_0.75_6_con_1.bmp, 6, 8, 0.75, 1.33, square, [18360], [1303]
square_0.75_8_con_1.bmp, 6, 8, 0.75, 1.33, square, [18360], [1459]
square_0.75_6_con_2.bmp, 6, 8, 0.75, 1.33, square, [18360], [1250]
square_0.75_8_con_2.bmp, 6, 8, 0.75, 1.33, square, [18360], [1507]
square_0.75_6_con_3.bmp, 6, 8, 0.75, 1.33, square, [18360], [1256]
square_0.75_8_con_3.bmp, 6, 8, 0.75, 1.33, square, [18360], [1487]
square_0.75_6_con_4.bmp, 6, 8, 0.75, 1.33, square, [18360], [1303]
square_0.75_8_con_4.bmp, 6, 8, 0.75, 1.33, square, [18360], [1467]
square_0.75_7_con_1.bmp, 7, 9, 0.75, 1.33, square, [18360], [1403]
square_0.75_9_con_1.bmp, 7, 9, 0.75, 1.33, square, [18360], [1572]
square_0.75_7_con_2.bmp, 7, 9, 0.75, 1.33, square, [18360], [1405]
square_0.75_9_con_2.bmp, 7, 9, 0.75, 1.33, square, [18360], [1554]
square_0.75_7_con_3.bmp, 7, 9, 0.75, 1.33, square, [18360], [1370]
square_0.75_9_con_3.bmp, 7, 9, 0.75, 1.33, square, [18360], [1549]
square_0.75_7_con_4.bmp, 7, 9, 0.75, 1.33, square, [18360], [1371]
square_0.75_9_con_4.bmp, 7, 9, 0.75, 1.33, square, [18360], [1544]
square_0.75_8_con_1.bmp, 8, 11, 0.75, 1.33, square, [18360], [1468]
square_0.75_11_con_1.bmp, 8, 11, 0.75, 1.33, square, [18360], [1737]
square_0.75_8_con_2.bmp, 8, 11, 0.75, 1.33, square, [18360], [1453]
square_0.75_11_con_2.bmp, 8, 11, 0.75, 1.33, square, [18360], [1720]
square_0.75_8_con_3.bmp, 8, 11, 0.75, 1.33, square, [18360], [1458]
square_0.75_11_con_3.bmp, 8, 11, 0.75, 1.33, square, [18360], [1719]
square_0.75_8_con_4.bmp, 8, 11, 0.75, 1.33, square, [18360], [1471]
square_0.75_11_con_4.bmp, 8, 11, 0.75, 1.33, square, [18360], [1733]
square_0.75_9_con_1.bmp, 9, 12, 0.75, 1.33, square, [18360], [1556]
square_0.75_12_con_1.bmp, 9, 12, 0.75, 1.33, square, [18360], [1813]
square_0.75_9_con_2.bmp, 9, 12, 0.75, 1.33, square, [18360], [1557]
square_0.75_12_con_2.bmp, 9, 12, 0.75, 1.33, square, [18360], [1793]
square_0.75_9_con_3.bmp, 9, 12, 0.75, 1.33, square, [18360], [1560]
square_0.75_12_con_3.bmp, 9, 12, 0.75, 1.33, square, [18360], [1777]
square_0.75_9_con_4.bmp, 9, 12, 0.75, 1.33, square, [18360], [1563]
square_0.75_12_con_4.bmp, 9, 12, 0.75, 1.33, square, [18360], [1801]
square_0.75_10_con_1.bmp, 10, 13, 0.75, 1.33, square, [18360], [1649]
square_0.75_13_con_1.bmp, 10, 13, 0.75, 1.33, square, [18360], [1880]
square_0.75_10_con_2.bmp, 10, 13, 0.75, 1.33, square, [18360], [1649]
square_0.75_13_con_2.bmp, 10, 13, 0.75, 1.33, square, [18360], [1885]
square_0.75_10_con_3.bmp, 10, 13, 0.75, 1.33, square, [18360], [1640]
square_0.75_13_con_3.bmp, 10, 13, 0.75, 1.33, square, [18360], [1866]
square_0.75_10_con_4.bmp, 10, 13, 0.75, 1.33, square, [18360], [1625]
square_0.75_13_con_4.bmp, 10, 13, 0.75, 1.33, square, [18360], [1864]
square_0.66_6_con_1.bmp, 6, 9, 0.66, 1.52, square, [18360], [1286]
square_0.66_9_con_1.bmp, 6, 9, 0.66, 1.52, square, [18360], [1578]
square_0.66_6_con_2.bmp, 6, 9, 0.66, 1.52, square, [18360], [1276]
square_0.66_9_con_2.bmp, 6, 9, 0.66, 1.52, square, [18360], [1550]
square_0.66_6_con_3.bmp, 6, 9, 0.66, 1.52, square, [18360], [1270]
square_0.66_9_con_3.bmp, 6, 9, 0.66, 1.52, square, [18360], [1540]
square_0.66_6_con_4.bmp, 6, 9, 0.66, 1.52, square, [18360], [1274]
square_0.66_9_con_4.bmp, 6, 9, 0.66, 1.52, square, [18360], [1587]
square_0.66_7_con_1.bmp, 7, 11, 0.66, 1.52, square, [18360], [1378]
square_0.66_11_con_1.bmp, 7, 11, 0.66, 1.52, square, [18360], [1739]
square_0.66_7_con_2.bmp, 7, 11, 0.66, 1.52, square, [18360], [1369]
square_0.66_11_con_2.bmp, 7, 11, 0.66, 1.52, square, [18360], [1742]
square_0.66_7_con_3.bmp, 7, 11, 0.66, 1.52, square, [18360], [1354]
square_0.66_11_con_3.bmp, 7, 11, 0.66, 1.52, square, [18360], [1728]
square_0.66_7_con_4.bmp, 7, 11, 0.66, 1.52, square, [18360], [1385]
square_0.66_11_con_4.bmp, 7, 11, 0.66, 1.52, square, [18360], [1726]
square_0.66_8_con_1.bmp, 8, 12, 0.66, 1.52, square, [18360], [1470]
square_0.66_12_con_1.bmp, 8, 12, 0.66, 1.52, square, [18360], [1783]
square_0.66_8_con_2.bmp, 8, 12, 0.66, 1.52, square, [18360], [1479]
square_0.66_12_con_2.bmp, 8, 12, 0.66, 1.52, square, [18360], [1815]
square_0.66_8_con_3.bmp, 8, 12, 0.66, 1.52, square, [18360], [1491]
square_0.66_12_con_3.bmp, 8, 12, 0.66, 1.52, square, [18360], [1829]
square_0.66_8_con_4.bmp, 8, 12, 0.66, 1.52, square, [18360], [1472]
square_0.66_12_con_4.bmp, 8, 12, 0.66, 1.52, square, [18360], [1785]
square_0.66_9_con_1.bmp, 9, 14, 0.66, 1.52, square, [18360], [1576]
square_0.66_14_con_1.bmp, 9, 14, 0.66, 1.52, square, [18360], [1936]
square_0.66_9_con_2.bmp, 9, 14, 0.66, 1.52, square, [18360], [1558]
square_0.66_14_con_2.bmp, 9, 14, 0.66, 1.52, square, [18360], [1945]
square_0.66_9_con_3.bmp, 9, 14, 0.66, 1.52, square, [18360], [1541]
square_0.66_14_con_3.bmp, 9, 14, 0.66, 1.52, square, [18360], [1964]
square_0.66_9_con_4.bmp, 9, 14, 0.66, 1.52, square, [18360], [1575]
square_0.66_14_con_4.bmp, 9, 14, 0.66, 1.52, square, [18360], [1917]
square_0.66_10_con_1.bmp, 10, 15, 0.66, 1.52, square, [18360], [1636]
square_0.66_15_con_1.bmp, 10, 15, 0.66, 1.52, square, [18360], [1997]
square_0.66_10_con_2.bmp, 10, 15, 0.66, 1.52, square, [18360], [1636]
square_0.66_15_con_2.bmp, 10, 15, 0.66, 1.52, square, [18360], [1970]
square_0.66_10_con_3.bmp, 10, 15, 0.66, 1.52, square, [18360], [1649]
square_0.66_15_con_3.bmp, 10, 15, 0.66, 1.52, square, [18360], [2022]
square_0.66_10_con_4.bmp, 10, 15, 0.66, 1.52, square, [18360], [1657]
square_0.66_15_con_4.bmp, 10, 15, 0.66, 1.52, square, [18360], [2048]
square_0.5_6_con_1.bmp, 6, 12, 0.5, 2.0, square, [18360], [1278]
square_0.5_12_con_1.bmp, 6, 12, 0.5, 2.0, square, [18360], [1817]
square_0.5_6_con_2.bmp, 6, 12, 0.5, 2.0, square, [18360], [1292]
square_0.5_12_con_2.bmp, 6, 12, 0.5, 2.0, square, [18360], [1842]
square_0.5_6_con_3.bmp, 6, 12, 0.5, 2.0, square, [18360], [1268]
square_0.5_12_con_3.bmp, 6, 12, 0.5, 2.0, square, [18360], [1789]
square_0.5_6_con_4.bmp, 6, 12, 0.5, 2.0, square, [18360], [1259]
square_0.5_12_con_4.bmp, 6, 12, 0.5, 2.0, square, [18360], [1781]
square_0.5_7_con_1.bmp, 7, 14, 0.5, 2.0, square, [18360], [1409]
square_0.5_14_con_1.bmp, 7, 14, 0.5, 2.0, square, [18360], [1952]
square_0.5_7_con_2.bmp, 7, 14, 0.5, 2.0, square, [18360], [1347]
square_0.5_14_con_2.bmp, 7, 14, 0.5, 2.0, square, [18360], [1950]
square_0.5_7_con_3.bmp, 7, 14, 0.5, 2.0, square, [18360], [1406]
square_0.5_14_con_3.bmp, 7, 14, 0.5, 2.0, square, [18360], [1957]
square_0.5_7_con_4.bmp, 7, 14, 0.5, 2.0, square, [18360], [1379]
square_0.5_14_con_4.bmp, 7, 14, 0.5, 2.0, square, [18360], [1950]
square_0.5_8_con_1.bmp, 8, 16, 0.5, 2.0, square, [18360], [1490]
square_0.5_16_con_1.bmp, 8, 16, 0.5, 2.0, square, [18360], [2089]
square_0.5_8_con_2.bmp, 8, 16, 0.5, 2.0, square, [18360], [1464]
square_0.5_16_con_2.bmp, 8, 16, 0.5, 2.0, square, [18360], [2071]
square_0.5_8_con_3.bmp, 8, 16, 0.5, 2.0, square, [18360], [1474]
square_0.5_16_con_3.bmp, 8, 16, 0.5, 2.0, square, [18360], [2096]
square_0.5_8_con_4.bmp, 8, 16, 0.5, 2.0, square, [18360], [1459]
square_0.5_16_con_4.bmp, 8, 16, 0.5, 2.0, square, [18360], [2058]
square_0.5_9_con_1.bmp, 9, 18, 0.5, 2.0, square, [18360], [1588]
square_0.5_18_con_1.bmp, 9, 18, 0.5, 2.0, square, [18360], [2206]
square_0.5_9_con_2.bmp, 9, 18, 0.5, 2.0, square, [18360], [1555]
square_0.5_18_con_2.bmp, 9, 18, 0.5, 2.0, square, [18360], [2220]
square_0.5_9_con_3.bmp, 9, 18, 0.5, 2.0, square, [18360], [1562]
square_0.5_18_con_3.bmp, 9, 18, 0.5, 2.0, square, [18360], [2210]
square_0.5_9_con_4.bmp, 9, 18, 0.5, 2.0, square, [18360], [1534]
square_0.5_18_con_4.bmp, 9, 18, 0.5, 2.0, square, [18360], [2223]
square_0.5_10_con_1.bmp, 10, 20, 0.5, 2.0, square, [18360], [1643]
square_0.5_20_con_1.bmp, 10, 20, 0.5, 2.0, square, [18360], [2325]
square_0.5_10_con_2.bmp, 10, 20, 0.5, 2.0, square, [18360], [1669]
square_0.5_20_con_2.bmp, 10, 20, 0.5, 2.0, square, [18360], [2318]
square_0.5_10_con_3.bmp, 10, 20, 0.5, 2.0, square, [18360], [1624]
square_0.5_20_con_3.bmp, 10, 20, 0.5, 2.0, square, [18360], [2314]
square_0.5_10_con_4.bmp, 10, 20, 0.5, 2.0, square, [18360], [1655]
square_0.5_20_con_4.bmp, 10, 20, 0.5, 2.0, square, [18360], [2321]
square_0.33_6_con_1.bmp, 6, 18, 0.33, 3.03, square, [18360], [1298]
square_0.33_18_con_1.bmp, 6, 18, 0.33, 3.03, square, [18360], [2201]
square_0.33_6_con_2.bmp, 6, 18, 0.33, 3.03, square, [18360], [1259]
square_0.33_18_con_2.bmp, 6, 18, 0.33, 3.03, square, [18360], [2185]
square_0.33_6_con_3.bmp, 6, 18, 0.33, 3.03, square, [18360], [1274]
square_0.33_18_con_3.bmp, 6, 18, 0.33, 3.03, square, [18360], [2195]
square_0.33_6_con_4.bmp, 6, 18, 0.33, 3.03, square, [18360], [1297]
square_0.33_18_con_4.bmp, 6, 18, 0.33, 3.03, square, [18360], [2214]
square_0.33_7_con_1.bmp, 7, 21, 0.33, 3.03, square, [18360], [1392]
square_0.33_21_con_1.bmp, 7, 21, 0.33, 3.03, square, [18360], [2408]
square_0.33_7_con_2.bmp, 7, 21, 0.33, 3.03, square, [18360], [1399]
square_0.33_21_con_2.bmp, 7, 21, 0.33, 3.03, square, [18360], [2357]
square_0.33_7_con_3.bmp, 7, 21, 0.33, 3.03, square, [18360], [1336]
square_0.33_21_con_3.bmp, 7, 21, 0.33, 3.03, square, [18360], [2361]
square_0.33_7_con_4.bmp, 7, 21, 0.33, 3.03, square, [18360], [1389]
square_0.33_21_con_4.bmp, 7, 21, 0.33, 3.03, square, [18360], [2381]
square_0.33_8_con_1.bmp, 8, 24, 0.33, 3.03, square, [18360], [1478]
square_0.33_24_con_1.bmp, 8, 24, 0.33, 3.03, square, [18360], [2550]
square_0.33_8_con_2.bmp, 8, 24, 0.33, 3.03, square, [18360], [1483]
square_0.33_24_con_2.bmp, 8, 24, 0.33, 3.03, square, [18360], [2556]
square_0.33_8_con_3.bmp, 8, 24, 0.33, 3.03, square, [18360], [1463]
square_0.33_24_con_3.bmp, 8, 24, 0.33, 3.03, square, [18360], [2550]
square_0.33_8_con_4.bmp, 8, 24, 0.33, 3.03, square, [18360], [1489]
square_0.33_24_con_4.bmp, 8, 24, 0.33, 3.03, square, [18360], [2548]
square_0.33_9_con_1.bmp, 9, 27, 0.33, 3.03, square, [18360], [1566]
square_0.33_27_con_1.bmp, 9, 27, 0.33, 3.03, square, [18360], [2708]
square_0.33_9_con_2.bmp, 9, 27, 0.33, 3.03, square, [18360], [1550]
square_0.33_27_con_2.bmp, 9, 27, 0.33, 3.03, square, [18360], [2711]
square_0.33_9_con_3.bmp, 9, 27, 0.33, 3.03, square, [18360], [1566]
square_0.33_27_con_3.bmp, 9, 27, 0.33, 3.03, square, [18360], [2689]
square_0.33_9_con_4.bmp, 9, 27, 0.33, 3.03, square, [18360], [1532]
square_0.33_27_con_4.bmp, 9, 27, 0.33, 3.03, square, [18360], [2687]
square_0.33_10_con_1.bmp, 10, 30, 0.33, 3.03, square, [18360], [1647]
square_0.33_30_con_1.bmp, 10, 30, 0.33, 3.03, square, [18360], [2862]
square_0.33_10_con_2.bmp, 10, 30, 0.33, 3.03, square, [18360], [1645]
square_0.33_30_con_2.bmp, 10, 30, 0.33, 3.03, square, [18360], [2837]
square_0.33_10_con_3.bmp, 10, 30, 0.33, 3.03, square, [18360], [1627]
square_0.33_30_con_3.bmp, 10, 30, 0.33, 3.03, square, [18360], [2843]
square_0.33_10_con_4.bmp, 10, 30, 0.33, 3.03, square, [18360], [1631]
square_0.33_30_con_4.bmp, 10, 30, 0.33, 3.03, square, [18360], [2861]
square_0.25_6_con_1.bmp, 6, 24, 0.25, 4.0, square, [18360], [1249]
square_0.25_24_con_1.bmp, 6, 24, 0.25, 4.0, square, [18360], [2577]
square_0.25_6_con_2.bmp, 6, 24, 0.25, 4.0, square, [18360], [1279]
square_0.25_24_con_2.bmp, 6, 24, 0.25, 4.0, square, [18360], [2540]
square_0.25_6_con_3.bmp, 6, 24, 0.25, 4.0, square, [18360], [1253]
square_0.25_24_con_3.bmp, 6, 24, 0.25, 4.0, square, [18360], [2540]
square_0.25_6_con_4.bmp, 6, 24, 0.25, 4.0, square, [18360], [1255]
square_0.25_24_con_4.bmp, 6, 24, 0.25, 4.0, square, [18360], [2561]
square_0.25_7_con_1.bmp, 7, 28, 0.25, 4.0, square, [18360], [1382]
square_0.25_28_con_1.bmp, 7, 28, 0.25, 4.0, square, [18360], [2767]
square_0.25_7_con_2.bmp, 7, 28, 0.25, 4.0, square, [18360], [1348]
square_0.25_28_con_2.bmp, 7, 28, 0.25, 4.0, square, [18360], [2767]
square_0.25_7_con_3.bmp, 7, 28, 0.25, 4.0, square, [18360], [1377]
square_0.25_28_con_3.bmp, 7, 28, 0.25, 4.0, square, [18360], [2749]
square_0.25_7_con_4.bmp, 7, 28, 0.25, 4.0, square, [18360], [1354]
square_0.25_28_con_4.bmp, 7, 28, 0.25, 4.0, square, [18360], [2769]
square_0.25_8_con_1.bmp, 8, 32, 0.25, 4.0, square, [18360], [1487]
square_0.25_32_con_1.bmp, 8, 32, 0.25, 4.0, square, [18360], [2938]
square_0.25_8_con_2.bmp, 8, 32, 0.25, 4.0, square, [18360], [1453]
square_0.25_32_con_2.bmp, 8, 32, 0.25, 4.0, square, [18360], [2938]
square_0.25_8_con_3.bmp, 8, 32, 0.25, 4.0, square, [18360], [1458]
square_0.25_32_con_3.bmp, 8, 32, 0.25, 4.0, square, [18360], [2957]
square_0.25_8_con_4.bmp, 8, 32, 0.25, 4.0, square, [18360], [1461]
square_0.25_32_con_4.bmp, 8, 32, 0.25, 4.0, square, [18360], [2913]
square_0.25_9_con_1.bmp, 9, 36, 0.25, 4.0, square, [18360], [1553]
square_0.25_36_con_1.bmp, 9, 36, 0.25, 4.0, square, [18360], [3134]
square_0.25_9_con_2.bmp, 9, 36, 0.25, 4.0, square, [18360], [1582]
square_0.25_36_con_2.bmp, 9, 36, 0.25, 4.0, square, [18360], [3126]
square_0.25_9_con_3.bmp, 9, 36, 0.25, 4.0, square, [18360], [1580]
square_0.25_36_con_3.bmp, 9, 36, 0.25, 4.0, square, [18360], [3123]
square_0.25_9_con_4.bmp, 9, 36, 0.25, 4.0, square, [18360], [1572]
square_0.25_36_con_4.bmp, 9, 36, 0.25, 4.0, square, [18360], [3115]
square_0.25_10_con_1.bmp, 10, 40, 0.25, 4.0, square, [18360], [1643]
square_0.25_40_con_1.bmp, 10, 40, 0.25, 4.0, square, [18360], [3295]
square_0.25_10_con_2.bmp, 10, 40, 0.25, 4.0, square, [18360], [1663]
square_0.25_40_con_2.bmp, 10, 40, 0.25, 4.0, square, [18360], [3272]
square_0.25_10_con_3.bmp, 10, 40, 0.25, 4.0, square, [18360], [1655]
square_0.25_40_con_3.bmp, 10, 40, 0.25, 4.0, square, [18360], [3265]
square_0.25_10_con_4.bmp, 10, 40, 0.25, 4.0, square, [18360], [1638]
square_0.25_40_con_4.bmp, 10, 40, 0.25, 4.0, square, [18360], [3298]
square_0.9_6_incon_1.bmp, 6, 6, 0.9, 1.11, square, [20400], [1320]
square_0.9_6_incon_2.bmp, 6, 6, 0.9, 1.11, square, [20400], [1320]
square_0.9_6_incon_3.bmp, 6, 6, 0.9, 1.11, square, [20400], [1357]
square_0.9_6_incon_4.bmp, 6, 6, 0.9, 1.11, square, [20400], [1315]
square_0.9_7_incon_1.bmp, 7, 7, 0.9, 1.11, square, [20400], [1454]
square_0.9_7_incon_2.bmp, 7, 7, 0.9, 1.11, square, [20400], [1466]
square_0.9_7_incon_3.bmp, 7, 7, 0.9, 1.11, square, [20400], [1473]
square_0.9_7_incon_4.bmp, 7, 7, 0.9, 1.11, square, [20400], [1463]
square_0.9_8_incon_1.bmp, 8, 8, 0.9, 1.11, square, [20400], [1581]
square_0.9_8_incon_2.bmp, 8, 8, 0.9, 1.11, square, [20400], [1541]
square_0.9_8_incon_3.bmp, 8, 8, 0.9, 1.11, square, [20400], [1576]
square_0.9_8_incon_4.bmp, 8, 8, 0.9, 1.11, square, [20400], [1555]
square_0.9_9_incon_1.bmp, 9, 10, 0.9, 1.11, square, [20400], [1619]
square_0.9_9_incon_2.bmp, 9, 10, 0.9, 1.11, square, [20400], [1665]
square_0.9_9_incon_3.bmp, 9, 10, 0.9, 1.11, square, [20400], [1650]
square_0.9_9_incon_4.bmp, 9, 10, 0.9, 1.11, square, [20400], [1629]
square_0.9_10_incon_1.bmp, 10, 11, 0.9, 1.11, square, [20400], [1754]
square_0.9_10_incon_2.bmp, 10, 11, 0.9, 1.11, square, [20400], [1749]
square_0.9_10_incon_3.bmp, 10, 11, 0.9, 1.11, square, [20400], [1757]
square_0.9_10_incon_4.bmp, 10, 11, 0.9, 1.11, square, [20400], [1722]
square_0.9_6_incon_1.bmp, 6, 6, 0.9, 1.11, square, [18360], [1275]
square_0.9_6_incon_2.bmp, 6, 6, 0.9, 1.11, square, [18360], [1274]
square_0.9_6_incon_3.bmp, 6, 6, 0.9, 1.11, square, [18360], [1284]
square_0.9_6_incon_4.bmp, 6, 6, 0.9, 1.11, square, [18360], [1265]
square_0.9_7_incon_1.bmp, 7, 7, 0.9, 1.11, square, [18360], [1382]
square_0.9_7_incon_2.bmp, 7, 7, 0.9, 1.11, square, [18360], [1347]
square_0.9_7_incon_3.bmp, 7, 7, 0.9, 1.11, square, [18360], [1372]
square_0.9_7_incon_4.bmp, 7, 7, 0.9, 1.11, square, [18360], [1370]
square_0.9_8_incon_1.bmp, 8, 8, 0.9, 1.11, square, [18360], [1451]
square_0.9_8_incon_2.bmp, 8, 8, 0.9, 1.11, square, [18360], [1478]
square_0.9_8_incon_3.bmp, 8, 8, 0.9, 1.11, square, [18360], [1444]
square_0.9_8_incon_4.bmp, 8, 8, 0.9, 1.11, square, [18360], [1482]
square_0.9_10_incon_1.bmp, 9, 10, 0.9, 1.11, square, [18360], [1648]
square_0.9_10_incon_2.bmp, 9, 10, 0.9, 1.11, square, [18360], [1648]
square_0.9_10_incon_3.bmp, 9, 10, 0.9, 1.11, square, [18360], [1647]
square_0.9_10_incon_4.bmp, 9, 10, 0.9, 1.11, square, [18360], [1638]
square_0.9_11_incon_1.bmp, 10, 11, 0.9, 1.11, square, [18360], [1715]
square_0.9_11_incon_2.bmp, 10, 11, 0.9, 1.11, square, [18360], [1707]
square_0.9_11_incon_3.bmp, 10, 11, 0.9, 1.11, square, [18360], [1718]
square_0.9_11_incon_4.bmp, 10, 11, 0.9, 1.11, square, [18360], [1745]
square_0.75_6_incon_1.bmp, 6, 8, 0.75, 1.33, square, [24480], [1466]
square_0.75_6_incon_2.bmp, 6, 8, 0.75, 1.33, square, [24480], [1457]
square_0.75_6_incon_3.bmp, 6, 8, 0.75, 1.33, square, [24480], [1502]
square_0.75_6_incon_4.bmp, 6, 8, 0.75, 1.33, square, [24480], [1436]
square_0.75_7_incon_1.bmp, 7, 9, 0.75, 1.33, square, [24480], [1577]
square_0.75_7_incon_2.bmp, 7, 9, 0.75, 1.33, square, [24480], [1594]
square_0.75_7_incon_3.bmp, 7, 9, 0.75, 1.33, square, [24480], [1593]
square_0.75_7_incon_4.bmp, 7, 9, 0.75, 1.33, square, [24480], [1575]
square_0.75_8_incon_1.bmp, 8, 10, 0.75, 1.33, square, [24480], [1690]
square_0.75_8_incon_2.bmp, 8, 10, 0.75, 1.33, square, [24480], [1690]
square_0.75_8_incon_3.bmp, 8, 10, 0.75, 1.33, square, [24480], [1702]
square_0.75_8_incon_4.bmp, 8, 10, 0.75, 1.33, square, [24480], [1684]
square_0.75_9_incon_1.bmp, 9, 12, 0.75, 1.33, square, [24480], [1793]
square_0.75_9_incon_2.bmp, 9, 12, 0.75, 1.33, square, [24480], [1827]
square_0.75_9_incon_3.bmp, 9, 12, 0.75, 1.33, square, [24480], [1813]
square_0.75_9_incon_4.bmp, 9, 12, 0.75, 1.33, square, [24480], [1826]
square_0.75_10_incon_1.bmp, 10, 13, 0.75, 1.33, square, [24480], [1921]
square_0.75_10_incon_2.bmp, 10, 13, 0.75, 1.33, square, [24480], [1870]
square_0.75_10_incon_3.bmp, 10, 13, 0.75, 1.33, square, [24480], [1880]
square_0.75_10_incon_4.bmp, 10, 13, 0.75, 1.33, square, [24480], [1911]
square_0.75_8_incon_1.bmp, 6, 8, 0.75, 1.33, square, [18360], [1459]
square_0.75_8_incon_2.bmp, 6, 8, 0.75, 1.33, square, [18360], [1485]
square_0.75_8_incon_3.bmp, 6, 8, 0.75, 1.33, square, [18360], [1460]
square_0.75_8_incon_4.bmp, 6, 8, 0.75, 1.33, square, [18360], [1457]
square_0.75_9_incon_1.bmp, 7, 9, 0.75, 1.33, square, [18360], [1569]
square_0.75_9_incon_2.bmp, 7, 9, 0.75, 1.33, square, [18360], [1595]
square_0.75_9_incon_3.bmp, 7, 9, 0.75, 1.33, square, [18360], [1579]
square_0.75_9_incon_4.bmp, 7, 9, 0.75, 1.33, square, [18360], [1543]
square_0.75_10_incon_1.bmp, 8, 10, 0.75, 1.33, square, [18360], [1664]
square_0.75_10_incon_2.bmp, 8, 10, 0.75, 1.33, square, [18360], [1620]
square_0.75_10_incon_3.bmp, 8, 10, 0.75, 1.33, square, [18360], [1634]
square_0.75_10_incon_4.bmp, 8, 10, 0.75, 1.33, square, [18360], [1632]
square_0.75_12_incon_1.bmp, 9, 12, 0.75, 1.33, square, [18360], [1827]
square_0.75_12_incon_2.bmp, 9, 12, 0.75, 1.33, square, [18360], [1775]
square_0.75_12_incon_3.bmp, 9, 12, 0.75, 1.33, square, [18360], [1795]
square_0.75_12_incon_4.bmp, 9, 12, 0.75, 1.33, square, [18360], [1818]
square_0.75_13_incon_1.bmp, 10, 13, 0.75, 1.33, square, [18360], [1892]
square_0.75_13_incon_2.bmp, 10, 13, 0.75, 1.33, square, [18360], [1868]
square_0.75_13_incon_3.bmp, 10, 13, 0.75, 1.33, square, [18360], [1896]
square_0.75_13_incon_4.bmp, 10, 13, 0.75, 1.33, square, [18360], [1877]
square_0.66_6_incon_1.bmp, 6, 9, 0.66, 1.52, square, [27818], [1577]
square_0.66_6_incon_2.bmp, 6, 9, 0.66, 1.52, square, [27818], [1575]
square_0.66_6_incon_3.bmp, 6, 9, 0.66, 1.52, square, [27818], [1540]
